Row Num,Season,Date,Rot,VH,Team,1st,2nd,3rd,Final,Open,Close,PL,Open OU,,Close OU,,MOD,HOME TEAM,HOME_1ST,HOME_2ND,HOME_3RD,HOME_FINAL,HOME_OPEN,HOME_CLOSE,HOME_PL,HOME_OU,HOME_OU_ODDS,HOME_CLOSE_OU,HOME_CLOSE_OU_ODDS
586,2017/2018,1118,54,H,Ottawa,1,1,0,2,-200,-182,-1.5(+160),5.5,-110,5.5,-115,0,,,,,,,,,,,,
587,2017/2018,1118,55,V,Edmonton,2,1,0,3,103,-113,-1.5(+235),6,105,5.5,-105,1,Dallas,2,2,2,6,-123,-107,+1.5(-295),6,-125,5.5,-115
588,2017/2018,1118,56,H,Dallas,2,2,2,6,-123,-107,+1.5(-295),6,-125,5.5,-115,0,,,,,,,,,,,,
589,2017/2018,1118,57,V,NewJersey,0,1,1,2,140,140,+1.5(-215),5.5,-115,5.5,-115,1,Winnipeg,0,5,0,5,-160,-160,-1.5(+185),5.5,-105,5.5,-105
590,2017/2018,1118,58,H,Winnipeg,0,5,0,5,-160,-160,-1.5(+185),5.5,-105,5.5,-105,0,,,,,,,,,,,,
591,2017/2018,1118,59,V,Florida,0,0,0,0,123,108,+1.5(-270),5.5,110,5.5,-105,1,LosAngeles,1,0,3,4,-143,-128,-1.5(+220),5.5,-130,5.5,-115
592,2017/2018,1118,60,H,LosAngeles,1,0,3,4,-143,-128,-1.5(+220),5.5,-130,5.5,-115,0,,,,,,,,,,,,
593,2017/2018,1118,61,V,Chicago,1,0,1,2,133,128,+1.5(-231),6,-105,6,100,1,Pittsburgh,0,0,1,1,-153,-148,-1.5(+191),6,-115,6,-120
594,2017/2018,1118,62,H,Pittsburgh,0,0,1,1,-153,-148,-1.5(+191),6,-115,6,-120,0,,,,,,,,,,,,
595,2017/2018,1118,63,V,NYIslanders,2,1,2,5,166,157,+1.5(-180),6,100,6,-110,1,TampaBay,0,0,3,3,-186,-177,-1.5(+160),6,-120,6,-110
596,2017/2018,1118,64,H,TampaBay,0,0,3,3,-186,-177,-1.5(+160),6,-120,6,-110,0,,,,,,,,,,,,
597,2017/2018,1118,65,V,Carolina,0,1,2,3,-160,-155,-1.5(+180),5.5,-110,5.5,115,1,Buffalo,0,0,1,1,140,135,+1.5(-210),5.5,-110,5.5,-135
598,2017/2018,1118,66,H,Buffalo,0,0,1,1,140,135,+1.5(-210),5.5,-110,5.5,-135,0,,,,,,,,,,,,
599,2017/2018,1118,67,V,Toronto,0,2,4,6,-115,-105,+1.5(-305),6,105,6,100,1,Montreal,0,0,0,0,-105,-115,-1.5(+245),6,-125,6,-120
600,2017/2018,1118,68,H,Montreal,0,0,0,0,-105,-115,-1.5(+245),6,-125,6,-120,0,,,,,,,,,,,,
601,2017/2018,1118,69,V,Minnesota,1,0,0,1,116,107,+1.5(-300),5,-135,5.5,105,1,Washington,2,0,1,3,-136,-127,-1.5(+240),5,115,5.5,-125
602,2017/2018,1118,70,H,Washington,2,0,1,3,-136,-127,-1.5(+240),5,115,5.5,-125,0,,,,,,,,,,,,
603,2017/2018,1118,71,V,Colorado,0,0,2,2,184,185,+1.5(-160),6,100,6,105,1,Nashville,1,2,2,5,-214,-215,-1.5(+140),6,-120,6,-125
604,2017/2018,1118,72,H,Nashville,1,2,2,5,-214,-215,-1.5(+140),6,-120,6,-125,0,,,,,,,,,,,,
605,2017/2018,1118,73,V,St.Louis,1,1,1,4,-144,-129,-1.5(+225),5.5,120,5.5,120,1,Vancouver,1,2,0,3,124,109,+1.5(-275),5.5,-140,5.5,-140
606,2017/2018,1118,74,H,Vancouver,1,2,0,3,124,109,+1.5(-275),5.5,-140,5.5,-140,0,,,,,,,,,,,,
607,2017/2018,1118,75,V,Boston,2,0,1,3,133,139,+1.5(-230),5.5,120,5.5,110,1,SanJose,1,0,0,1,-153,-159,-1.5(+190),5.5,-140,5.5,-130
608,2017/2018,1118,76,H,SanJose,1,0,0,1,-153,-159,-1.5(+190),5.5,-140,5.5,-130,0,,,,,,,,,,,,
609,2017/2018,1119,1,V,NYIslanders,1,0,1,2,123,108,+1.5(-265),5.5,-130,6,-105,1,Carolina,3,1,0,4,-143,-128,-1.5(+215),5.5,110,6,-115
610,2017/2018,1119,2,H,Carolina,3,1,0,4,-143,-128,-1.5(+215),5.5,110,6,-115,0,,,,,,,,,,,,
611,2017/2018,1119,3,V,Colorado,1,0,2,4,143,175,+1.5(-165),5.5,-135,6,109,1,Detroit,1,1,1,3,-163,-205,-1.5(+145),5.5,115,6,-129
612,2017/2018,1119,4,H,Detroit,1,1,1,3,-163,-205,-1.5(+145),5.5,115,6,-129,0,,,,,,,,,,,,
613,2017/2018,1119,5,V,Ottawa,0,0,0,0,118,134,+1.5(-230),6,-105,6,-108,1,NYRangers,0,1,2,3,-138,-154,-1.5(+190),6,-115,6,-112
614,2017/2018,1119,6,H,NYRangers,0,1,2,3,-138,-154,-1.5(+190),6,-115,6,-112,0,,,,,,,,,,,,
615,2017/2018,1119,7,V,Florida,0,1,1,2,118,115,+1.5(-260),5.5,105,5.5,105,1,Anaheim,1,1,1,3,-138,-135,-1.5(+215),5.5,-125,5.5,-125
616,2017/2018,1119,8,H,Anaheim,1,1,1,3,-138,-135,-1.5(+215),5.5,-125,5.5,-125,0,,,,,,,,,,,,
617,2017/2018,1119,9,V,LosAngeles,0,1,1,2,-132,-108,+1.5(-325),5.5,-120,6,105,1,Vegas,3,0,1,4,112,-112,-1.5(+260),5.5,100,6,-125
618,2017/2018,1119,10,H,Vegas,3,0,1,4,112,-112,-1.5(+260),5.5,100,6,-125,0,,,,,,,,,,,,
619,2017/2018,1120,51,V,Arizona,1,1,2,4,185,200,+1.5(-140),6,-108,6,-110,1,Toronto,0,1,0,1,-215,-240,-1.5(+120),6,-112,6,-110
620,2017/2018,1120,52,H,Toronto,0,1,0,1,-215,-240,-1.5(+120),6,-112,6,-110,0,,,,,,,,,,,,
621,2017/2018,1120,53,V,Calgary,1,1,2,4,120,120,+1.5(-240),5.5,-115,5.5,-109,1,Washington,1,0,0,1,-140,-140,-1.5(+199),5.5,-105,5.5,-111
622,2017/2018,1120,54,H,Washington,1,0,0,1,-140,-140,-1.5(+199),5.5,-105,5.5,-111,0,,,,,,,,,,,,
623,2017/2018,1120,55,V,Columbus,0,1,2,3,-155,-165,-1.5(+175),5.5,120,5.5,120,1,Buffalo,0,0,2,2,135,145,+1.5(-205),5.5,-140,5.5,-140
624,2017/2018,1120,56,H,Buffalo,0,0,2,2,135,145,+1.5(-205),5.5,-140,5.5,-140,0,,,,,,,,,,,,
625,2017/2018,1120,57,V,Winnipeg,1,0,2,3,120,120,+1.5(-240),5.5,-115,5.5,105,1,Nashville,1,3,1,5,-140,-140,-1.5(+200),5.5,-105,5.5,-125
626,2017/2018,1120,58,H,Nashville,1,3,1,5,-140,-140,-1.5(+200),5.5,-105,5.5,-125,0,,,,,,,,,,,,
627,2017/2018,1120,59,V,NewJersey,1,1,1,4,145,170,+1.5(-175),5,-129,5.5,110,1,Minnesota,0,1,2,3,-165,-200,-1.5(+155),5,109,5.5,-130
628,2017/2018,1120,60,H,Minnesota,0,1,2,3,-165,-200,-1.5(+155),5,109,5.5,-130,0,,,,,,,,,,,,
629,2017/2018,1120,61,V,Anaheim,0,2,0,3,170,170,+1.5(-175),5.5,115,5.5,115,1,SanJose,1,0,1,2,-200,-200,-1.5(+155),5.5,-135,5.5,-135
630,2017/2018,1120,62,H,SanJose,1,0,1,2,-200,-200,-1.5(+155),5.5,-135,5.5,-135,0,,,,,,,,,,,,
631,2017/2018,1121,1,V,Vancouver,2,2,1,5,150,153,+1.5(-205),5.5,100,5,-135,1,Philadelphia,1,0,1,2,-170,-173,-1.5(+175),5.5,-120,5,115
632,2017/2018,1121,2,H,Philadelphia,1,0,1,2,-170,-173,-1.5(+175),5.5,-120,5,115,0,,,,,,,,,,,,
633,2017/2018,1121,3,V,Edmonton,0,0,3,3,125,123,+1.5(-245),5.5,101,5.5,-105,1,St.Louis,2,2,4,8,-145,-143,-1.5(+205),5.5,-121,5.5,-115
634,2017/2018,1121,4,H,St.Louis,2,2,4,8,-145,-143,-1.5(+205),5.5,-121,5.5,-115,0,,,,,,,,,,,,
635,2017/2018,1121,5,V,Montreal,0,1,0,1,130,140,+1.5(-205),5.5,-130,5.5,-110,1,Dallas,0,2,1,3,-150,-160,-1.5(+175),5.5,110,5.5,-110
636,2017/2018,1121,6,H,Dallas,0,2,1,3,-150,-160,-1.5(+175),5.5,110,5.5,-110,0,,,,,,,,,,,,
637,2017/2018,1122,51,V,Calgary,0,0,0,0,135,135,+1.5(-230),5.5,105,5.5,-130,1,Columbus,0,0,0,1,-155,-155,-1.5(+190),5.5,-125,5.5,110
638,2017/2018,1122,52,H,Columbus,0,0,0,1,-155,-155,-1.5(+190),5.5,-125,5.5,110,0,,,,,,,,,,,,
639,2017/2018,1122,53,V,Minnesota,3,2,0,5,-160,-153,-1.5(+185),5.5,115,5.5,115,1,Buffalo,1,2,1,4,140,133,+1.5(-215),5.5,-135,5.5,-135
640,2017/2018,1122,54,H,Buffalo,1,2,1,4,140,133,+1.5(-215),5.5,-135,5.5,-135,0,,,,,,,,,,,,
641,2017/2018,1122,55,V,Ottawa,0,1,1,2,120,118,+1.5(-265),5.5,110,5.5,110,1,Washington,2,2,1,5,-140,-138,-1.5(+215),5.5,-130,5.5,-130
642,2017/2018,1122,56,H,Washington,2,2,1,5,-140,-138,-1.5(+215),5.5,-130,5.5,-130,0,,,,,,,,,,,,
643,2017/2018,1122,57,V,Toronto,0,0,1,1,-127,-120,-1.5(+225),6,-110,6,-115,1,Florida,0,1,0,2,107,100,+1.5(-275),6,-110,6,-105
644,2017/2018,1122,58,H,Florida,0,1,0,2,107,100,+1.5(-275),6,-110,6,-105,0,,,,,,,,,,,,
645,2017/2018,1122,59,V,Philadelphia,1,2,0,3,113,138,+1.5(-210),6,100,6,115,1,NYIslanders,1,2,0,4,-133,-158,-1.5(+180),6,-120,6,-135
646,2017/2018,1122,60,H,NYIslanders,1,2,0,4,-133,-158,-1.5(+180),6,-120,6,-135,0,,,,,,,,,,,,
647,2017/2018,1122,61,V,Boston,2,0,0,3,102,-106,+1.5(-305),5.5,100,5.5,-105,1,NewJersey,1,0,1,2,-122,-114,-1.5(+245),5.5,-120,5.5,-115
648,2017/2018,1122,62,H,NewJersey,1,0,1,2,-122,-114,-1.5(+245),5.5,-120,5.5,-115,0,,,,,,,,,,,,
649,2017/2018,1122,63,V,NYRangers,3,0,3,6,108,130,+1.5(-230),6,105,6,-110,1,Carolina,1,0,0,1,-128,-150,-1.5(+190),6,-125,6,-110
650,2017/2018,1122,64,H,Carolina,1,0,0,1,-128,-150,-1.5(+190),6,-125,6,-110,0,,,,,,,,,,,,
651,2017/2018,1122,65,V,Edmonton,2,3,1,6,-108,105,+1.5(-290),5.5,-110,5.5,-120,1,Detroit,2,0,0,2,-112,-125,-1.5(+230),5.5,-110,5.5,100
652,2017/2018,1122,66,H,Detroit,2,0,0,2,-112,-125,-1.5(+230),5.5,-110,5.5,100,0,,,,,,,,,,,,
653,2017/2018,1122,67,V,Vancouver,2,2,1,5,190,175,+1.5(-170),5.5,-115,5.5,-115,1,Pittsburgh,1,0,1,2,-230,-205,-1.5(+150),5.5,-105,5.5,-105
654,2017/2018,1122,68,H,Pittsburgh,1,0,1,2,-230,-205,-1.5(+150),5.5,-105,5.5,-105,0,,,,,,,,,,,,
655,2017/2018,1122,69,V,Chicago,2,0,0,2,145,136,+1.5(-210),6,-111,6,-115,1,TampaBay,0,1,1,3,-165,-156,-1.5(+180),6,-109,6,-105
656,2017/2018,1122,70,H,TampaBay,0,1,1,3,-165,-156,-1.5(+180),6,-109,6,-105,0,,,,,,,,,,,,
657,2017/2018,1122,71,V,Montreal,1,0,1,2,185,180,+1.5(-160),6,-110,6,100,1,Nashville,1,0,1,3,-215,-210,-1.5(+140),6,-110,6,-120
658,2017/2018,1122,72,H,Nashville,1,0,1,3,-215,-210,-1.5(+140),6,-110,6,-120,0,,,,,,,,,,,,
659,2017/2018,1122,73,V,SanJose,1,1,1,3,-130,-135,-1.5(+225),5.5,105,5.5,110,1,Arizona,0,0,1,1,110,115,+1.5(-275),5.5,-125,5.5,-130
660,2017/2018,1122,74,H,Arizona,0,0,1,1,110,115,+1.5(-275),5.5,-125,5.5,-130,0,,,,,,,,,,,,
661,2017/2018,1122,75,V,Dallas,0,0,0,0,-117,-120,-1.5(+240),6,-120,6,100,1,Colorado,0,2,1,3,-103,100,+1.5(-300),6,100,6,-120
662,2017/2018,1122,76,H,Colorado,0,2,1,3,-103,100,+1.5(-300),6,100,6,-120,0,,,,,,,,,,,,
663,2017/2018,1122,77,V,Winnipeg,1,1,0,2,117,110,+1.5(-300),5.5,-110,5.5,100,1,LosAngeles,0,0,1,1,-137,-130,-1.5(+240),5.5,-110,5.5,-120
664,2017/2018,1122,78,H,LosAngeles,0,0,1,1,-137,-130,-1.5(+240),5.5,-110,5.5,-120,0,,,,,,,,,,,,
665,2017/2018,1122,79,V,Vegas,0,1,3,4,137,128,+1.5(-230),6,105,6,-110,1,Anaheim,1,1,0,2,-157,-148,-1.5(+190),6,-125,6,-110
666,2017/2018,1122,80,H,Anaheim,1,1,0,2,-157,-148,-1.5(+190),6,-125,6,-110,0,,,,,,,,,,,,
667,2017/2018,1124,1,V,Pittsburgh,0,3,0,3,-112,-126,-1.5(+230),5.5,105,5.5,-115,1,Boston,2,1,1,4,-108,106,+1.5(-290),5.5,-125,5.5,-105
668,2017/2018,1124,2,H,Boston,2,1,1,4,-108,106,+1.5(-290),5.5,-125,5.5,-105,0,,,,,,,,,,,,
669,2017/2018,1124,3,V,NYIslanders,1,1,2,5,112,-101,+1.5(-300),6,-105,5.5,101,1,Philadelphia,0,4,0,4,-132,-119,-1.5(+240),6,-115,5.5,-121
670,2017/2018,1124,4,H,Philadelphia,0,4,0,4,-132,-119,-1.5(+240),6,-115,5.5,-121,0,,,,,,,,,,,,
671,2017/2018,1124,5,V,Winnipeg,2,1,1,4,-103,-118,-1.5(+240),5.5,115,5.5,-129,1,Anaheim,0,1,0,1,-117,-102,+1.5(-300),5.5,-135,5.5,109
672,2017/2018,1124,6,H,Anaheim,0,1,0,1,-117,-102,+1.5(-300),5.5,-135,5.5,109,0,,,,,,,,,,,,
673,2017/2018,1124,7,V,Colorado,2,0,0,2,185,185,+1.5(-155),6,100,5.5,-110,1,Minnesota,1,1,0,3,-215,-215,-1.5(+135),6,-120,5.5,-110
674,2017/2018,1124,8,H,Minnesota,1,1,0,3,-215,-215,-1.5(+135),6,-120,5.5,-110,0,,,,,,,,,,,,
675,2017/2018,1124,9,V,TampaBay,1,0,0,1,-120,-155,-1.5(+190),5.5,-125,6,-110,1,Washington,1,1,1,3,100,135,+1.5(-230),5.5,105,6,-110
676,2017/2018,1124,10,H,Washington,1,1,1,3,100,135,+1.5(-230),5.5,105,6,-110,0,,,,,,,,,,,,
677,2017/2018,1124,11,V,SanJose,1,3,0,4,-105,-115,-1.5(+240),6,-110,5.5,-110,1,Vegas,2,2,0,5,-115,-105,+1.5(-300),6,-110,5.5,-110
678,2017/2018,1124,12,H,Vegas,2,2,0,5,-115,-105,+1.5(-300),6,-110,5.5,-110,0,,,,,,,,,,,,
679,2017/2018,1124,13,V,Detroit,0,0,1,1,147,148,+1.5(-210),6,-105,6,-110,1,NYRangers,0,0,1,2,-167,-168,-1.5(+180),6,-115,6,-110
680,2017/2018,1124,14,H,NYRangers,0,0,1,2,-167,-168,-1.5(+180),6,-115,6,-110,0,,,,,,,,,,,,
681,2017/2018,1124,15,V,Vancouver,0,1,1,2,113,115,+1.5(-260),5.5,-110,5.5,100,1,NewJersey,0,3,0,3,-133,-135,-1.5(+210),5.5,-110,5.5,-120
682,2017/2018,1124,16,H,NewJersey,0,3,0,3,-133,-135,-1.5(+210),5.5,-110,5.5,-120,0,,,,,,,,,,,,
683,2017/2018,1124,17,V,Edmonton,0,0,1,1,-160,-117,-1.5(+245),5.5,100,5.5,-110,1,Buffalo,0,1,2,3,140,-103,+1.5(-305),5.5,-120,5.5,-110
684,2017/2018,1124,18,H,Buffalo,0,1,2,3,140,-103,+1.5(-305),5.5,-120,5.5,-110,0,,,,,,,,,,,,
685,2017/2018,1124,19,V,Ottawa,1,1,0,2,140,150,+1.5(-205),5.5,110,5.5,118,1,Columbus,1,1,3,5,-160,-170,-1.5(+175),5.5,-130,5.5,-138
686,2017/2018,1124,20,H,Columbus,1,1,3,5,-160,-170,-1.5(+175),5.5,-130,5.5,-138,0,,,,,,,,,,,,
687,2017/2018,1124,21,V,Toronto,0,4,1,5,-108,-116,-1.5(+235),6,-110,6,-105,1,Carolina,0,1,3,4,-112,-104,+1.5(-295),6,-110,6,-115
688,2017/2018,1124,22,H,Carolina,0,1,3,4,-112,-104,+1.5(-295),6,-110,6,-115,0,,,,,,,,,,,,
689,2017/2018,1124,23,V,Nashville,1,0,1,2,118,122,+1.5(-245),5.5,100,5.5,-105,1,St.Louis,0,0,0,0,-138,-142,-1.5(+205),5.5,-120,5.5,-115
690,2017/2018,1124,24,H,St.Louis,0,0,0,0,-138,-142,-1.5(+205),5.5,-120,5.5,-115,0,,,,,,,,,,,,
691,2017/2018,1124,25,V,LosAngeles,0,1,1,2,-143,-121,-1.5(+250),5.5,105,5.5,105,1,Arizona,1,1,0,3,123,101,+1.5(-315),5.5,-125,5.5,-125
692,2017/2018,1124,26,H,Arizona,1,1,0,3,123,101,+1.5(-315),5.5,-125,5.5,-125,0,,,,,,,,,,,,
693,2017/2018,1124,27,V,Calgary,0,3,1,4,115,107,+1.5(-270),6,100,6,110,1,Dallas,1,2,3,6,-135,-127,-1.5(+220),6,-120,6,-130
694,2017/2018,1124,28,H,Dallas,1,2,3,6,-135,-127,-1.5(+220),6,-120,6,-130,0,,,,,,,,,,,,
695,2017/2018,1125,51,V,TampaBay,0,1,1,2,-107,-128,-1.5(+250),5.5,-125,6,-120,1,Pittsburgh,3,1,1,5,-113,108,+1.5(-315),5.5,105,6,100
696,2017/2018,1125,52,H,Pittsburgh,3,1,1,5,-113,108,+1.5(-315),5.5,105,6,100,0,,,,,,,,,,,,
697,2017/2018,1125,53,V,Washington,2,1,1,4,100,107,+1.5(-270),5.5,-121,5.5,-144,1,Toronto,0,0,2,2,-120,-127,-1.5(+222),5.5,101,5.5,124
698,2017/2018,1125,54,H,Toronto,0,0,2,2,-120,-127,-1.5(+222),5.5,101,5.5,124,0,,,,,,,,,,,,
699,2017/2018,1125,55,V,Chicago,2,2,0,4,-103,-107,+1.5(-315),5.5,-120,5.5,-125,1,Florida,0,1,0,1,-117,-113,-1.5(+250),5.5,100,5.5,105
700,2017/2018,1125,56,H,Florida,0,1,0,1,-117,-113,-1.5(+250),5.5,100,5.5,105,0,,,,,,,,,,,,
701,2017/2018,1125,57,V,Buffalo,0,0,0,0,149,175,+1.5(-165),5.5,101,5.5,100,1,Montreal,1,1,1,3,-169,-205,-1.5(+145),5.5,-121,5.5,-120
702,2017/2018,1125,58,H,Montreal,1,1,1,3,-169,-205,-1.5(+145),5.5,-121,5.5,-120,0,,,,,,,,,,,,
703,2017/2018,1125,59,V,NYIslanders,0,1,1,2,-106,-105,+1.5(-305),5.5,-112,5.5,-111,1,Ottawa,0,0,1,1,-114,-115,-1.5(+245),5.5,-108,5.5,-109
704,2017/2018,1125,60,H,Ottawa,0,0,1,1,-114,-115,-1.5(+245),5.5,-108,5.5,-109,0,,,,,,,,,,,,
705,2017/2018,1125,61,V,NewJersey,2,0,1,4,-103,110,+1.5(-265),5.5,-112,5.5,-105,1,Detroit,1,0,2,3,-117,-130,-1.5(+215),5.5,-108,5.5,-115
706,2017/2018,1125,62,H,Detroit,1,0,2,3,-117,-130,-1.5(+215),5.5,-108,5.5,-115,0,,,,,,,,,,,,
707,2017/2018,1125,63,V,Minnesota,0,1,2,3,119,117,+1.5(-275),5.5,103,5.5,125,1,St.Louis,3,0,3,6,-139,-137,-1.5(+225),5.5,-123,5.5,-145
708,2017/2018,1125,64,H,St.Louis,3,0,3,6,-139,-137,-1.5(+225),5.5,-123,5.5,-145,0,,,,,,,,,,,,
709,2017/2018,1125,65,V,Vegas,0,3,1,4,-123,-123,-1.5(+230),5.5,-113,5.5,-110,1,Arizona,0,0,2,2,103,103,+1.5(-290),5.5,-107,5.5,-110
710,2017/2018,1125,66,H,Arizona,0,0,2,2,103,103,+1.5(-290),5.5,-107,5.5,-110,0,,,,,,,,,,,,
711,2017/2018,1125,67,V,Calgary,1,2,0,3,-108,-111,+1.5(-300),6,100,6,110,1,Colorado,0,1,1,2,-112,-109,-1.5(+240),6,-120,6,-130
712,2017/2018,1125,68,H,Colorado,0,1,1,2,-112,-109,-1.5(+240),6,-120,6,-130,0,,,,,,,,,,,,
713,2017/2018,1125,69,V,Winnipeg,0,0,0,0,118,113,+1.5(-270),5.5,110,5.5,105,1,SanJose,2,1,1,4,-138,-133,-1.5(+220),5.5,-130,5.5,-125
714,2017/2018,1125,70,H,SanJose,2,1,1,4,-138,-133,-1.5(+220),5.5,-130,5.5,-125,0,,,,,,,,,,,,
715,2017/2018,1125,71,V,Anaheim,1,0,0,1,125,135,+1.5(-235),5.5,115,5.5,120,1,LosAngeles,0,0,1,2,-145,-155,-1.5(+195),5.5,-135,5.5,-140
716,2017/2018,1125,72,H,LosAngeles,0,0,1,2,-145,-155,-1.5(+195),5.5,-135,5.5,-140,0,,,,,,,,,,,,
717,2017/2018,1126,1,V,Nashville,1,1,1,3,-111,128,+1.5(-215),5.5,-110,5.5,-105,1,Carolina,1,1,1,4,-109,-148,-1.5(+185),5.5,-110,5.5,-115
718,2017/2018,1126,2,H,Carolina,1,1,1,4,-109,-148,-1.5(+185),5.5,-110,5.5,-115,0,,,,,,,,,,,,
719,2017/2018,1126,3,V,Vancouver,1,1,1,3,150,135,+1.5(-230),5.5,-120,5.5,-125,1,NYRangers,0,1,2,4,-170,-155,-1.5(+190),5.5,100,5.5,105
720,2017/2018,1126,4,H,NYRangers,0,1,2,4,-170,-155,-1.5(+190),5.5,100,5.5,105,0,,,,,,,,,,,,
721,2017/2018,1126,5,V,Edmonton,0,2,2,4,115,110,+1.5(-270),5.5,-110,5.5,-110,1,Boston,1,1,0,2,-135,-130,-1.5(+220),5.5,-110,5.5,-110
722,2017/2018,1126,6,H,Boston,1,1,0,2,-135,-130,-1.5(+220),5.5,-110,5.5,-110,0,,,,,,,,,,,,
723,2017/2018,1127,51,V,Florida,0,1,2,3,113,105,+1.5(-270),5.5,-105,5.5,110,1,NewJersey,0,0,2,2,-133,-125,-1.5(+220),5.5,-115,5.5,-130
724,2017/2018,1127,52,H,NewJersey,0,0,2,2,-133,-125,-1.5(+220),5.5,-115,5.5,-130,0,,,,,,,,,,,,
725,2017/2018,1127,53,V,Philadelphia,0,3,1,4,150,125,+1.5(-235),6,100,6,100,1,Pittsburgh,1,0,3,5,-170,-145,-1.5(+195),6,-120,6,-120
726,2017/2018,1127,54,H,Pittsburgh,1,0,3,5,-170,-145,-1.5(+195),6,-120,6,-120,0,,,,,,,,,,,,
727,2017/2018,1127,55,V,Columbus,0,1,0,1,-113,-119,-1.5(+240),5.5,120,5,-150,1,Montreal,2,0,1,3,-107,-101,+1.5(-300),5.5,-140,5,130
728,2017/2018,1127,56,H,Montreal,2,0,1,3,-107,-101,+1.5(-300),5.5,-140,5,130,0,,,,,,,,,,,,
729,2017/2018,1127,57,V,Minnesota,2,0,0,2,113,115,+1.5(-260),5.5,-110,5.5,-103,1,Winnipeg,2,2,3,7,-133,-135,-1.5(+210),5.5,-110,5.5,-117
730,2017/2018,1127,58,H,Winnipeg,2,2,3,7,-133,-135,-1.5(+210),5.5,-110,5.5,-117,0,,,,,,,,,,,,
731,2017/2018,1127,59,V,Anaheim,0,2,1,3,155,172,+1.5(-170),5.5,-110,5.5,-119,1,Chicago,3,3,1,7,-175,-202,-1.5(+150),5.5,-110,5.5,-101
732,2017/2018,1127,60,H,Chicago,3,3,1,7,-175,-202,-1.5(+150),5.5,-110,5.5,-101,0,,,,,,,,,,,,
733,2017/2018,1128,1,V,SanJose,2,1,0,3,-115,-112,-1.5(+250),5.5,-110,5.5,100,1,Philadelphia,1,0,0,1,-105,-108,+1.5(-315),5.5,-110,5.5,-120
734,2017/2018,1128,2,H,Philadelphia,1,0,0,1,-105,-108,+1.5(-315),5.5,-110,5.5,-120,0,,,,,,,,,,,,
735,2017/2018,1128,3,V,Vancouver,1,1,0,2,150,147,+1.5(-200),5.5,-125,5.5,-115,1,NYIslanders,3,1,1,5,-170,-167,-1.5(+170),5.5,105,5.5,-105
736,2017/2018,1128,4,H,NYIslanders,3,1,1,5,-170,-167,-1.5(+170),5.5,105,5.5,-105,0,,,,,,,,,,,,
737,2017/2018,1128,5,V,Florida,3,1,1,5,162,143,+1.5(-205),5.5,-130,6,-110,1,NYRangers,0,3,1,4,-182,-163,-1.5(+175),5.5,110,6,-110
738,2017/2018,1128,6,H,NYRangers,0,3,1,4,-182,-163,-1.5(+175),5.5,110,6,-110,0,,,,,,,,,,,,
739,2017/2018,1128,7,V,TampaBay,1,1,0,2,-185,-180,-1.5(+165),6,100,5.5,-110,1,Buffalo,0,0,0,0,165,160,+1.5(-185),6,-120,5.5,-110
740,2017/2018,1128,8,H,Buffalo,0,0,0,0,165,160,+1.5(-185),6,-120,5.5,-110,0,,,,,,,,,,,,
741,2017/2018,1128,9,V,Carolina,1,0,1,2,118,-105,+1.5(-300),5.5,110,5.5,-120,1,Columbus,1,1,0,3,-138,-115,-1.5(+240),5.5,-130,5.5,100
742,2017/2018,1128,10,H,Columbus,1,1,0,3,-138,-115,-1.5(+240),5.5,-130,5.5,100,0,,,,,,,,,,,,
743,2017/2018,1128,11,V,LosAngeles,0,2,2,4,-112,-109,+1.5(-320),5.5,110,5.5,115,1,Detroit,1,0,0,1,-108,-111,-1.5(+255),5.5,-130,5.5,-135
744,2017/2018,1128,12,H,Detroit,1,0,0,1,-108,-111,-1.5(+255),5.5,-130,5.5,-135,0,,,,,,,,,,,,
745,2017/2018,1128,13,V,Chicago,1,0,1,2,125,143,+1.5(-210),5.5,-130,6,-110,1,Nashville,1,1,1,3,-145,-163,-1.5(+180),5.5,110,6,-110
746,2017/2018,1128,14,H,Nashville,1,1,1,3,-145,-163,-1.5(+180),5.5,110,6,-110,0,,,,,,,,,,,,
747,2017/2018,1128,15,V,Toronto,1,1,2,4,-105,103,+1.5(-295),6,-115,6.5,100,1,Calgary,0,0,1,1,-115,-123,-1.5(+235),6,-105,6.5,-120
748,2017/2018,1128,16,H,Calgary,0,0,1,1,-115,-123,-1.5(+235),6,-105,6.5,-120,0,,,,,,,,,,,,
749,2017/2018,1128,17,V,Arizona,1,1,0,2,165,175,+1.5(-160),5.5,-110,5.5,-105,1,Edmonton,1,0,1,3,-185,-205,-1.5(+140),5.5,-110,5.5,-115
750,2017/2018,1128,18,H,Edmonton,1,0,1,3,-185,-205,-1.5(+140),5.5,-110,5.5,-115,0,,,,,,,,,,,,
751,2017/2018,1128,19,V,Dallas,0,3,0,3,-105,105,+1.5(-325),6,-110,6,-105,1,Vegas,0,0,0,0,-115,-125,-1.5(+260),6,-110,6,-115
752,2017/2018,1128,20,H,Vegas,0,0,0,0,-115,-125,-1.5(+260),6,-110,6,-115,0,,,,,,,,,,,,
753,2017/2018,1129,51,V,Ottawa,1,0,0,1,115,125,+1.5(-240),5.5,115,5.5,-114,1,Montreal,0,2,0,2,-135,-145,-1.5(+200),5.5,-135,5.5,-106
754,2017/2018,1129,52,H,Montreal,0,2,0,2,-135,-145,-1.5(+200),5.5,-135,5.5,-106,0,,,,,,,,,,,,
